loss,timestamp
0.8411278777122336,1616681380000.0
1.4649053341975786,1616681400000.0
1.0266762092519952,1616681420000.0
1.001655069377959,1616681440000.0
0.9291131691054556,1616681460000.0
1.0615124759114898,1616681480000.0
1.0841193744919901,1616681500000.0
1.120824486682447,1616681520000.0
1.9406082031255338,1616681540000.0
1.1450136804281696,1616681560000.0
1.5296676441820645,1616681580000.0
1.0944055764615064,1616681600000.0
1.1113329084001349,1616681620000.0
1.7706864905922042,1616681640000.0
1.4525372270942027,1616681660000.0
1.0360085337308618,1616681680000.0
1.1781484763628567,1616681700000.0
1.1763620764446785,1616681720000.0
1.2409185677868833,1616681740000.0
1.186358294552771,1616681760000.0
1.3577240450315249,1616681780000.0
0.9843855820460697,1616681800000.0
1.3738546259882825,1616681820000.0
1.6371521232457948,1616681840000.0
1.2372129530778497,1616681860000.0
1.4228605219439463,1616681880000.0
1.8181552544413728,1616681900000.0
0.9852864798710231,1616681920000.0
1.3621561547323253,1616681940000.0
1.3301022876690949,1616681960000.0
0.9993912203096923,1616681980000.0
1.15313066918495,1616682000000.0
1.1887065296919985,1616682020000.0
1.126363654099213,1616682040000.0
1.1563246920178505,1616682060000.0
1.5044612693304646,1616682080000.0
1.276533101119868,1616682100000.0
1.440391809922232,1616682120000.0
1.2658313533300356,1616682140000.0
1.207896125117211,1616682160000.0
1.27505644977718,1616682180000.0
1.1886067119598704,1616682200000.0
0.8893511902155189,1616682220000.0
1.1987727073429533,1616682240000.0
1.1535475110300912,1616682260000.0
1.530765487974605,1616682280000.0
1.6256937026106453,1616682300000.0
1.0094019957573448,1616682320000.0
1.2580060287143757,1616682340000.0
1.3033808274392502,1616682360000.0
1.2455077416177582,1616682380000.0
0.9937277682829858,1616682400000.0
1.0876770865680538,1616682420000.0
1.6141654856031549,1616682440000.0
1.2455097345103314,1616682460000.0
1.1527178774519986,1616682480000.0
1.4906134151070485,1616682500000.0
0.8873822038341183,1616682520000.0
1.0768336286276394,1616682540000.0
0.9848962529461003,1616682560000.0
1.040931714291347,1616682580000.0
1.3353168094573165,1616682600000.0
1.232858050708706,1616682620000.0
1.3496127448304063,1616682640000.0
1.0320395192743856,1616682660000.0
1.2057880419167006,1616682680000.0
1.3188201460157563,1616682700000.0
0.9750576726001874,1616682720000.0
1.2358059228449234,1616682740000.0
1.2310816630462613,1616682760000.0
1.34602490262303,1616682780000.0
1.0436415125501435,1616682800000.0
1.1832940164263908,1616682820000.0
1.176080570337309,1616682840000.0
1.017416428323933,1616682860000.0
1.3056147150078528,1616682880000.0
1.0398887425969061,1616682900000.0
1.1236411029767168,1616682920000.0
1.8295842548925385,1616682940000.0
1.298681269109694,1616682960000.0
1.0114894411151956,1616682980000.0
1.4914808540437143,1616683000000.0
1.4915238736591523,1616683020000.0
1.3112170989029424,1616683040000.0
1.2375981663341793,1616683060000.0
1.016101587355221,1616683080000.0
0.9750835376178446,1616683100000.0
0.8575585979039502,1616683120000.0
1.0059456505781192,1616683140000.0
1.0628011930907897,1616683160000.0
1.2008753312073517,1616683180000.0
0.8912912982402228,1616683200000.0
1.1905150343901254,1616683220000.0
0.9979549907673564,1616683240000.0
0.9969633786053074,1616683260000.0
1.0513286627252283,1616683280000.0
1.3861994697965228,1616683300000.0
1.2348896040422537,1616683320000.0
1.0962647582279115,1616683340000.0
1.3535088800768575,1616683360000.0
1.5291682949164986,1616683380000.0
1.1157799518839775,1616683400000.0
0.8510368550952356,1616683420000.0
1.5261352816661808,1616683440000.0
1.1518491771999666,1616683460000.0
0.9831406357485065,1616683480000.0
1.039356929626916,1616683500000.0
1.1374445774596647,1616683520000.0
1.2414072374206093,1616683540000.0
1.1610934797892607,1616683560000.0
1.1889373616242067,1616683580000.0
1.2104429053540173,1616683600000.0
1.3176660403706815,1616683620000.0
1.132820225091896,1616683640000.0
1.3922487557762235,1616683660000.0
1.4050196213815316,1616683680000.0
1.1029992755767668,1616683700000.0
0.856056887400923,1616683720000.0
1.4563246400146155,1616683740000.0
1.4893852110191774,1616683760000.0
1.0851374864673233,1616683780000.0
1.4550911577774932,1616683800000.0
1.3970503469230064,1616683820000.0
1.416933497122062,1616683840000.0
1.3404046369231724,1616683860000.0
1.059251908070952,1616683880000.0
1.1224125571033394,1616683900000.0
1.3063639926879782,1616683920000.0
1.0924726563081595,1616683940000.0
1.1424049537926966,1616683960000.0
1.574420887846301,1616683980000.0
1.1015545036740237,1616684000000.0
1.2703459305340703,1616684020000.0
1.0434555298622303,1616684040000.0
0.9419905389979016,1616684060000.0
1.0201995592380066,1616684080000.0
1.1647663256854708,1616684100000.0
1.2171167841715103,1616684120000.0
1.5662056742018338,1616684140000.0
1.186688287682626,1616684160000.0
1.0504136968307418,1616684180000.0
1.05565668137004,1616684200000.0
1.054049068031628,1616684220000.0
1.115086760613466,1616684240000.0
1.203761166242459,1616684260000.0
1.0792472074136128,1616684280000.0
1.056040272163149,1616684300000.0
1.5913289886382296,1616684320000.0
1.803657289798096,1616684340000.0
1.4388189467621284,1616684360000.0
1.0052404772763963,1616684380000.0
1.0628073505926612,1616684400000.0
1.3183825405864424,1616684420000.0
1.1596029248297204,1616684440000.0
1.676939117664716,1616684460000.0
1.799770610007797,1616684480000.0
0.9725207739870024,1616684500000.0
1.0636580384872343,1616684520000.0
1.1707765254139095,1616684540000.0
1.299000231489203,1616684560000.0
1.9871697750174304,1616684580000.0
1.8563945230366155,1616681000000.0
2.1646812959224584,1616681020000.0
1.9040985794265817,1616681040000.0
1.8320120042215369,1616681060000.0
1.8829903200298934,1616681080000.0
1.97955698423411,1616681100000.0
1.9039348778556675,1616681120000.0
2.0945645091547815,1616681140000.0
2.0096793585156942,1616681160000.0
2.1259300082485666,1616681180000.0
1.9703913259827566,1616681200000.0
2.025708010505488,1616681220000.0
1.8709755624119973,1616681240000.0
1.8772548223096264,1616681260000.0
1.8494113538120112,1616681280000.0
1.870935170870935,1616681300000.0
1.9367659360117937,1616681320000.0
1.8091770443620272,1616681340000.0
2.131303719610904,1616681360000.0
1.984214006095059,1616681380000.0
1.86122988370316,1616681400000.0
1.7977774038123773,1616681420000.0
1.7865551347797006,1616681440000.0
1.8506584912052992,1616681460000.0
1.7777232058755705,1616681480000.0
1.8671497859745019,1616681500000.0
2.2766271407673737,1616681520000.0
1.9358385409253858,1616681540000.0
2.0279837666213387,1616681560000.0
2.123743826896727,1616681580000.0
1.9647758890094107,1616681600000.0
2.2070556545633195,1616681620000.0
1.9676470647057338,1616681640000.0
2.1270824746875325,1616681660000.0
1.9861156576552248,1616681680000.0
1.9431290169221405,1616681700000.0
1.8978245589173368,1616681720000.0
1.914369364405137,1616681740000.0
1.9554166160568536,1616681760000.0
2.1767273691878213,1616681780000.0
1.866217990814488,1616681800000.0
2.101711557296421,1616681820000.0
2.5335370642109303,1616681840000.0
1.854083679163501,1616681860000.0
1.9820129107513007,1616681880000.0
1.8093759499636277,1616681900000.0
1.7811206879200467,1616681920000.0
1.8499433430962635,1616681940000.0
2.1242951168231894,1616681960000.0
2.002778186552451,1616681980000.0
1.9232074787533122,1616682000000.0
2.2812586254541194,1616682020000.0
1.8642809529870739,1616682040000.0
1.9159917796085832,1616682060000.0
2.1821883781695037,1616682080000.0
1.9611438994272365,1616682100000.0
2.136348159073933,1616682120000.0
2.077639325646202,1616682140000.0
1.8841471730078834,1616682160000.0
2.0657791393245866,1616682180000.0
1.9713809478170607,1616682200000.0
1.8626057459536283,1616682220000.0
2.006983087426307,1616682240000.0
1.9033603181331127,1616682260000.0
2.1231295580671516,1616682280000.0
2.1714374892318755,1616682300000.0
1.9268884278529022,1616682320000.0
2.076610361305473,1616682340000.0
2.059450374813749,1616682360000.0
1.771609378641357,1616682380000.0
1.9540272579930404,1616682400000.0
1.7691796524527696,1616682420000.0
1.744827432313002,1616682440000.0
1.822865657981873,1616682460000.0
1.8681413659444894,1616682480000.0
1.8281293151993392,1616682500000.0
1.9230418539464715,1616682520000.0
1.9754658133559408,1616682540000.0
1.8981164330957654,1616682560000.0
1.8292404897446946,1616682580000.0
1.9758496435014143,1616682600000.0
1.7134092000656824,1616682620000.0
1.9649089133113364,1616682640000.0
1.9099715472961298,1616682660000.0
2.2824183925586268,1616682680000.0
1.9780402028406887,1616682700000.0
1.8235573158818281,1616682720000.0
2.00230256407939,1616682740000.0
1.8474813879700387,1616682760000.0
1.9586859222046937,1616682780000.0
1.982616262444671,1616682800000.0
1.8670908265204669,1616682820000.0
1.897922084100771,1616682840000.0
1.9664529109410083,1616682860000.0
2.3920242791958954,1616682880000.0
1.8386168884150222,1616682900000.0
1.9083366497069731,1616682920000.0
1.8893269576281746,1616682940000.0
1.8712419965427065,1616682960000.0
2.0560724805042936,1616682980000.0
1.9343679410297032,1616683000000.0
1.8850555065186194,1616683020000.0
1.8805201814104824,1616683040000.0
2.059685733424146,1616683060000.0
1.9392821765397152,1616683080000.0
1.9828119902728647,1616683100000.0
1.7348478118001112,1616683120000.0
1.735195616547809,1616683140000.0
1.7503350490518546,1616683160000.0
1.8790111757696248,1616683180000.0
1.8041032024102792,1616683200000.0
1.704687055117709,1616683220000.0
1.8869873095633867,1616683240000.0
2.220021047951621,1616683260000.0
2.0374885971173278,1616683280000.0
2.0261150566089987,1616683300000.0
1.7670541413604792,1616683320000.0
2.013843482534128,1616683340000.0
1.9080046688549228,1616683360000.0
1.9476402915698185,1616683380000.0
1.720027775978019,1616683400000.0
1.7182931446784817,1616683420000.0
1.8474154622023835,1616683440000.0
2.0235074353374074,1616683460000.0
2.064238622538576,1616683480000.0
2.181998779229466,1616683500000.0
2.0714695731544546,1616683520000.0
2.382350325223665,1616683540000.0
2.002819872222656,1616683560000.0
1.9526100632175525,1616683580000.0
2.5971816513668697,1616683600000.0
1.8949859918774432,1616683620000.0
1.8665019659729305,1616683640000.0
1.9204651831809627,1616683660000.0
1.8771253713322797,1616683680000.0
1.7955797546863472,1616683700000.0
1.811108950207843,1616683720000.0
1.848018738169142,1616683740000.0
1.7285578508334434,1616683760000.0
2.009423185175812,1616683780000.0
1.8128718741324341,1616683800000.0
